Advertisement ID,Segment_num
4138079,0
3772082,0
4269294,0
4021343,0
3812426,0
1323895,17
3856383,0
1502281,17
4237202,0
1455959,18
4149908,0
4536090,9
4268103,0
4177095,0
3902437,1
2405318,7
4512756,8
4200587,0
1425950,17
3895645,0
1504934,17
2400021,13
4437483,7
3867785,1
2236412,0
4509093,8
3817133,0
1344095,16
4195950,0
3915358,0
1560823,17
2316154,1
4132446,0
3769457,0
4282282,0
4309869,0
1610201,16
4020705,0
4407838,12
1409794,14
4559866,13
3737529,0
4314717,0
4460185,8
2394135,12
4030142,5
3951546,0
4058985,0
3918610,0
4175864,4
2234612,2
4259710,0
4505096,11
4087083,0
3975963,0
4307140,0
4074921,17
4504384,10
1425949,17
1603979,15
3785263,0
2252703,0
1125173,16
2404590,11
3885613,0
3757862,0
4006138,0
4294325,0
4045858,1
1050133,16
4119822,0
2397310,10
4236770,0
1538787,17
4558010,13
4180394,3
4232402,0
2307920,0
4001982,0
2241273,0
3695057,0
1608699,16
4282664,0
4248227,3
1609114,15
4261351,0
4137409,2
2216274,1
1528110,17
1382027,17
4142952,4
4146587,4
4013770,0
4138108,5
1634398,17
3998636,0
3694349,0
2283282,1
3881439,0
1467240,17
4153564,0
2412532,16
2111806,0
4236072,0
4308520,0
2204075,0
4275911,0
2157255,0
2269276,0
4037003,0
2377526,11
1322708,16
4296852,1
4063812,3
1610194,16
4038508,0
2249220,0
4228861,0
1117387,16
4079000,0
2075390,0
4155858,0
3762149,4
4053461,0
4101449,0
1599701,16
4113495,0
4319065,0
4136154,0
4045525,6
2123724,0
1634406,17
4270408,6
4254257,0
2314697,0
4063112,0
4049840,1
4090720,1
2063311,1
4230431,0
2056812,0
3932135,0
3717811,1
4067929,0
2252775,1
2241841,0
3785727,0
3895747,0
2119790,0
4137684,4
1566927,16
1135667,16
4240292,0
4090036,0
4536717,9
3989878,0
3766362,0
3943068,0
2406637,13
1350924,16
1347852,16
3751752,0
2172795,1
4319063,0
3729224,0
2365788,13
3961236,0
2114890,0
4551365,11
4280390,4
4500497,12
1126054,16
4554170,10
4179737,4
4230739,0
4178634,0
2254397,0
1599807,16
2278204,0
4096590,0
2140796,14
4062353,0
2235238,18
2199333,18
4093263,0
4033659,0
1295878,15
3978456,0
4238147,0
1527828,18
4105502,1
4523547,7
2317722,0
1541087,17
4063723,1
4270986,0
4001963,0
4235699,0
2314765,0
2078593,0
4317988,0
1309531,16
2398285,11
4560367,7
2300194,0
3771768,0
2298420,0
2281299,0
1526598,17
4052692,0
4506196,12
1494337,17
3869429,0
4053224,0
2144739,0
4429127,12
2259975,0
4401959,13
4035197,0
3785722,0
4304458,0
4176785,4
2407089,16
4069407,0
4255272,0
4019090,18
4309131,0
4036984,0
4101296,0
3773155,0
1830923,16
2601951,15
4008111,0
4065549,0
4213863,0
1528103,17
3972823,0
2069682,0
3940347,0
3976073,0
4098144,4
4174367,0
2245411,0
1424784,18
1135277,16
3804327,0
2406113,13
4114136,4
3698513,0
4193519,4
4112354,0
4303381,0
4289733,0
1125168,16
3841495,0
4461493,13
4077707,1
3761025,0
2284476,1
1566919,16
4435380,12
4034673,0
3850991,0
4088414,0
1467245,17
1607813,17
4475484,7
2271245,1
4053834,0
4063186,0
2172610,0
4034674,0
2121622,0
1565368,16
2336145,0
4238726,0
2464295,16
3981579,0
3753786,0
4154267,17
4119362,0
2405981,13
4239260,0
3890353,0
4240397,0
4197354,4
1612814,14
4022102,0
4309489,0
2235249,0
4094606,0
2267036,0
3835282,0
4233342,0
3948451,0
3995672,0
4131370,5
2279945,0
4180409,0
2125493,0
3836917,0
1478090,17
2248043,17
3987375,0
1504917,17
4172377,4
1759542,18
3788112,0
4238102,5
4203429,0
4321675,5
4038018,0
4063771,0
4500875,10
3754275,0
3905664,0
3856211,3
4298645,1
4147974,4
4199510,0
4232397,0
2320243,0
1145550,16
1608688,16
2299608,0
1477621,17
3959332,0
4163481,0
3983345,6
1874442,14
2331495,0
4290167,0
4415550,8
2204287,1
4306273,0
2276910,0
1391055,17
1590848,16
4523037,7
4124913,4
4285634,0
4070854,0
3724519,0
3724625,0
3942446,0
4285945,5
4140762,0
3838492,0
3909564,0
4245447,0
1382526,16
1263571,17
3737526,0
4167705,4
4142378,0
2273813,0
4149959,0
4066504,0
3772522,0
2288401,0
4290273,0
4022421,5
2250421,0
2244396,0
4290264,0
4295510,0
4045719,6
4105504,1
2110691,0
4436839,12
4506746,7
4129302,5
3959385,5
2254984,0
4210973,0
1604256,14
3895639,0
4014401,0
3970833,0
4310974,0
3728257,0
1376566,17
3798513,1
4475823,10
4139652,0
2231383,1
4009055,1
4254671,0
1614109,14
4557961,10
1728349,14
1560031,17
4544405,10
3843630,0
4238748,0
3914570,0
3908283,1
3777332,0
2048864,0
1467239,17
1382058,16
2251470,0
2173837,0
2168846,0
1566749,16
4003187,0
1816875,18
1373561,16
2107320,0
4083844,0
4080773,0
4296415,0
4054628,0
4004979,0
3900492,0
4183496,0
3805514,0
3960888,18
1488491,17
4511235,12
3947681,0
4189721,7
2313241,0
1591132,16
4476485,7
3929192,0
1576444,14
1396486,17
2327664,0
2389827,10
4029790,0
1715724,16
4224631,0
4126759,4
1541361,14
3812805,0
1511994,17
2284379,0
4050321,0
4042458,0
4559302,7
2147505,4
3950100,0
4031372,0
4253510,0
4365385,10
1347885,16
4508904,11
3954554,0
2284649,1
4063212,18
1598303,16
1383429,17
2051548,0
3710958,0
1582439,16
1467755,17
3899968,0
3790984,0
3685242,0
4059936,0
2294222,0
4040696,0
2463415,15
2267222,17
3984584,0
2316086,5
4505818,8
3997048,5
4128925,0
4012525,0
4131874,0
4122526,4
4127335,0
1610207,16
3779900,0
3911046,0
4304855,0
4130673,0
3900264,0
1496547,16
4097939,0
2283735,1
2288604,18
1424787,18
2237067,0
1567900,16
2209898,0
4320773,3
4183521,6
2293571,0
1403729,14
2114848,1
4498403,8
1949324,15
1343739,16
4090232,0
2248922,15
1615012,17
2244497,0
4137127,3
4022086,0
4130695,0
2314352,0
3874941,0
3800753,0
2067014,0
4254073,0
2287898,18
2328778,0
4042445,0
4274447,0
2053697,0
4224630,0
4030821,0
1536574,17
4080658,2
4263649,0
2293118,1
4177033,0
4124368,14
1612803,14
3975728,17
3875524,0
4202158,0
4192943,1
4148621,0
2246488,0
3978950,0
2328369,0
2284826,0
4258928,0
4287880,0
3804945,0
1565933,16
2056615,15
1467224,17
2209232,14
4285535,0
2302501,1
3929585,0
1948777,15
4259712,0
1342295,17
2057220,0
4116288,0
2390648,8
2310165,0
1373545,16
4055553,0
2273303,0
4277971,0
1511983,17
4135939,0
2292369,0
4311047,0
1184445,16
2087462,0
1538799,17
1343283,16
4014241,1
4063774,0
3796387,0
2264748,5
3783941,0
1304679,16
4028144,0
1337567,16
4051040,0
2241825,0
4236698,0
2245441,1
4273976,0
4150350,15
4027933,0
3841501,0
2244568,0
4228350,0
4266900,0
2314706,0
4005075,0
4039368,0
2391921,10
3736437,0
4101353,0
4158679,17
4208221,0
4130201,0
2317764,0
4098644,0
1586564,16
1350143,16
2317997,0
4128427,4
2133399,1
4078219,0
2250588,0
4001417,16
4511215,8
4098000,0
4426083,11
4020417,0
3810267,0
2288283,0
3952005,0
4277975,16
4508182,8
2050820,0
1583440,16
2180473,0
3972836,0
3948876,0
4045795,0
4528427,13
4026861,0
4294323,0
3826864,0
4159195,4
4053875,0
2398563,11
3789892,0
4086553,3
2289779,0
1576476,14
2060503,0
4051081,0
2307560,0
1724528,18
3941416,0
3918118,6
2418365,16
1384387,17
2270407,0
4282334,0
4193401,0
4511443,13
3955802,0
4507772,11
3845777,0
2300225,0
2048878,18
4299042,17
2261044,18
4093892,0
2123585,0
4026286,0
4279925,0
3740865,0
4236644,0
4084261,4
4142353,0
3871164,1
4559029,13
3813275,0
1598887,16
4109957,1
1707931,16
1587475,16
2171360,0
3788185,0
3884133,0
3806200,0
2265579,5
4064956,3
4317650,0
4101348,0
2181843,14
3995681,0
1548975,16
1469583,14
4284833,0
1216394,14
3961679,0
3813459,1
1389379,18
3725131,0
4316334,0
4112288,0
2390027,12
4178231,4
3805667,0
4302675,0
4246855,0
4063213,18
4310602,0
3798681,0
4248814,0
4243054,3
2270637,0
1598375,16
4139550,0
4161467,0
3984593,0
4250756,5
2246827,1
2078589,0
2273031,0
1304671,16
1494344,17
4093931,0
2119778,0
4314352,0
2482081,14
2337292,14
1347805,16
4177763,0
1343365,16
4080346,0
2104691,18
3978421,0
1342283,17
1594015,16
2270335,0
4309136,0
4161460,0
3757506,0
4260209,0
4284903,0
4138649,3
3965454,6
3843616,0
2144257,0
4442469,11
1592909,16
4268201,0
2332971,0
4251962,0
1373568,16
4152023,3
3861418,0
4181920,4
1596380,17
4551576,10
4416363,11
4177974,0
4036464,16
4192901,4
4022456,0
2184706,0
2282490,15
4532539,9
4109334,0
1169890,16
4453356,7
4227757,0
2039044,15
3992768,4
3750360,0
3896557,0
3789457,0
4047818,1
2323617,0
4146961,4
1659476,17
2300290,18
4089657,0
4210834,0
2325382,0
3856365,0
4090564,0
2382308,8
4175843,0
2287819,0
2278203,0
4063759,0
3992253,0
4227076,0
4106237,4
1526589,17
1623677,16
3918710,0
1467234,17
4050966,0
1559959,17
1344086,16
1688388,16
3851335,0
2144968,0
4305619,0
2405168,9
4460092,12
4235937,0
3892904,0
4132789,0
4269644,0
1312932,14
4295509,3
4536936,10
3950458,6
2290040,17
3857810,0
2237055,1
4304460,0
2294612,0
1343867,17
3948022,0
4321106,0
4310218,0
3984075,0
3825420,0
4157048,17
2443179,15
1586889,16
3697527,0
4105503,1
4115577,0
2158460,1
2214442,0
1732704,14
2322425,0
1715821,16
2281651,15
4114080,0
3952666,0
1382384,18
2248914,15
4428361,12
3864192,14
4283046,0
4285306,0
4050411,0
2236414,0
1600220,16
4154038,17
4537651,13
3996620,0
1586949,17
2088206,0
4306313,0
1638335,15
4273871,0
2047264,0
3960305,0
3944958,0
4005060,0
3942467,0
4312468,0
3938314,0
2245526,18
2109351,0
4063773,0
1489809,16
3843143,0
2114913,0
1419593,17
4136972,0
2326869,0
4274446,0
3808117,14
4309097,1
4078148,0
4006892,15
4009968,0
2189012,1
4202987,0
4319510,0
2248423,0
3883407,1
2157290,0
4545085,9
2306501,0
2409985,9
2078198,0
4120998,0
4077643,6
2054041,15
2236400,0
2396930,10
4003625,0
4287208,1
4144147,3
3719800,0
3719869,0
2188851,0
4268181,0
2202496,0
1323172,14
2109108,0
4030289,0
4518104,11
1545949,17
3704824,1
2273159,0
1169953,16
1534459,17
4308672,0
4163980,5
2216425,0
4216840,0
4253619,0
4523428,7
2302262,0
2153904,0
4281194,0
3904301,0
3723615,0
4163920,0
2117471,0
1050139,16
4531003,7
3895699,0
4102568,0
2334932,0
2231622,14
2254429,1
3852350,0
4280356,3
3921407,0
4551338,12
1388116,17
4242348,1
4195030,0
4280273,0
4109955,4
4318560,0
3873066,1
4027867,1
3841103,0
2259697,0
3963710,0
2046663,0
4270352,1
2226992,0
2283633,0
2276426,5
2178473,0
1604103,14
1598490,14
1415710,14
4200367,0
2314408,0
4297822,1
4011389,0
3989999,0
4084658,0
1476825,17
2191078,16
2235325,0
2396474,13
4285309,0
4256303,2
4515561,9
4308314,0
4517121,12
3695056,0
2168274,0
934832,14
4236655,4
3692979,0
2288550,0
4277417,0
1135282,16
4298607,0
1712864,17
3876019,0
1477619,17
3892466,0
4127844,0
4022381,0
1524731,17
2409992,9
4151412,0
4013611,0
1768376,15
2394793,8
1586567,16
2200696,0
3886453,0
2402308,7
3905322,0
4035164,0
4246878,3
4223519,5
3975764,17
1566127,16
2260968,0
1609041,14
4231376,0
2180684,1
1600427,17
2157782,0
4289723,0
1534456,17
3906418,0
4237985,0
4178006,0
4281201,0
4037822,1
3775837,3
3795387,0
4251956,0
3729230,0
4033141,3
3970701,0
4064548,0
1598474,16
1386799,17
4282769,0
4166511,0
4046554,0
4267533,0
2220469,0
2265885,1
4216000,3
4446837,11
3908579,0
3989635,0
4301190,0
1583455,16
4161425,0
4314794,1
1534415,17
4192958,1
2244993,1
4282720,0
2293570,0
2122240,0
1707809,16
3727704,0
4178637,0
2159423,0
2238487,0
3952879,5
3983532,1
3754839,0
2264775,0
3790980,0
1606074,17
2175422,0
4118080,4
4214453,0
4189957,0
4225458,2
1457180,17
2179903,0
3949575,5
2314394,1
1343863,17
1798216,16
3826886,0
2285374,0
1559340,14
4461952,12
3746976,0
4311550,0
4146963,4
2289672,0
2063275,15
2180021,0
4249748,18
1874416,14
4054648,0
3852354,0
4056916,2
4009750,0
4071373,4
4258257,3
2294396,1
2241414,0
3892465,0
3864391,0
2264979,15
2299246,0
4132309,0
2188743,0
1523752,16
2266104,0
3972861,0
2277498,0
4238079,0
4149914,0
4126761,4
4179822,0
3767010,1
3935442,0
1458557,17
2322236,0
1480570,16
3993264,1
2072157,0
2049343,0
4290255,0
2327818,0
1382529,16
4522255,11
4147975,4
4562665,7
4115293,5
2243666,0
3970197,0
4077720,0
1581588,17
4146436,15
4541342,9
2282102,2
2183488,0
3869918,0
4147839,0
4040607,0
2316140,0
4237210,3
4290272,0
2335389,0
4413523,12
2114095,0
4067253,0
2126193,0
2397480,8
4305343,0
2054756,0
1598542,16
4154067,0
2314921,0
2517290,17
1487505,16
4423873,12
2186389,0
1798180,16
1623680,16
4094886,4
4151424,0
3713547,0
2252847,0
2279007,15
1688398,16
4510072,7
4247565,3
4245717,0
4110348,4
4112975,0
3705672,0
2269948,0
2332558,0
1833920,14
4180411,0
2368979,7
1435951,17
1376411,17
4175865,4
3936453,0
2184757,0
4046946,0
4113592,0
2299425,0
4404684,10
4112314,0
4082813,0
4164402,4
2125130,0
4034300,5
4003608,0
1169882,16
2396928,13
4234414,0
1184442,16
2332290,0
1610190,16
1594065,16
3908631,0
4198932,4
4091396,1
4067611,0
4196088,0
4081255,0
3843629,0
2128414,17
4460516,12
4019757,1
4114167,0
4131602,4
1342427,16
4128244,4
3843023,0
1125169,16
2309728,0
3767562,0
4319082,0
4249760,0
4497470,8
1596941,16
4242344,3
1458551,17
3988697,0
1545945,17
4133375,4
4123728,0
2313680,1
4053990,15
1580479,16
2194974,0
2172345,1
2330602,0
4139177,0
2147509,4
1480960,17
3961647,6
4082819,0
4084227,0
4065546,0
3689675,0
1561088,17
4248813,0
4169967,0
2375688,17
1591037,16
4444665,12
3746924,0
2250568,0
2329220,5
1389375,18
1364724,17
4066565,0
4078438,0
4004407,0
3729212,1
3842897,0
4480069,12
1958435,14
2045521,0
3845564,18
4308328,0
4123797,0
4022847,0
4179674,3
1169785,16
3783344,0
1392627,17
1599912,16
4192907,0
4467233,12
4288978,0
1119624,18
1343778,16
3796507,0
3971803,0
1759547,18
4169268,2
3903663,0
2180484,0
4522831,11
2308786,0
2275125,0
3913370,0
2180468,0
4448485,10
4174303,0
2304836,0
4206975,0
3852357,0
1708138,14
1429502,17
4063049,0
2323185,0
3798957,0
4271001,0
1435924,17
4142650,0
2093376,0
4266923,0
4124708,0
1534422,17
2086989,15
2085031,0
1715813,16
2309708,0
2243885,0
2239633,14
1592912,16
4017402,0
3693950,0
1347806,16
4037836,6
4205651,0
2147790,0
2250437,17
2397953,7
3946560,5
2392994,11
4213355,0
4054680,0
4475753,11
1169950,16
4187039,0
2239583,5
2306199,0
4520219,10
4053852,0
3754584,0
2302204,18
1489338,17
1604764,18
4226993,0
1049991,16
2178367,0
4166492,1
4092450,0
4107441,0
4026940,0
3843029,0
4295513,0
2331920,0
2384643,12
2331546,0
4038505,0
2405121,15
2404879,10
4226102,0
2275790,0
2222603,18
3929529,0
3765846,0
1343802,16
4522829,11
3938720,0
4066450,6
4008112,0
4283960,0
2401209,8
4020418,0
2288110,17
1528420,17
4218714,5
4314286,0
3736865,0
4174910,0
1488482,17
4146043,0
3963290,0
4284752,0
1867306,17
4391068,12
2391555,9
3996476,0
3810156,0
3903132,0
4210285,0
4148092,0
2050972,0
3740787,0
1830726,15
1590953,16
4152022,0
1388230,17
3948793,0
2073618,0
2406269,13
4319911,0
1415419,17
4161422,0
4016921,6
4181458,0
4287892,0
4015603,0
2299729,0
4089608,0
2314842,1
4065542,0
4257334,0
2157268,0
4167717,4
1534454,17
2024624,17
1622749,16
2047360,0
3970196,0
3958953,0
4297286,0
4304442,0
1126504,16
2401853,13
2257505,14
3857045,0
4429143,12
1380365,16
3940897,0
4555175,12
1041184,16
4182847,5
4236075,0
1608093,17
1622040,17
4031293,0
2180480,0
4179736,4
4499979,10
4280753,0
3805621,0
2235457,0
2208788,0
1343339,16
2265882,0
2087450,0
3948521,1
1108921,16
3893083,0
4290297,0
4061908,0
1471733,17
2291076,0
4178672,3
4152466,0
2240231,2
4220376,0
3867173,0
1471916,17
1344088,16
4144131,0
2299503,0
2122432,0
1455620,17
4280339,0
4421750,12
3990899,0
2408290,8
1604430,14
3758841,0
4482166,10
3853594,0
1050136,16
4306744,0
1586566,16
1892123,15
3936627,2
1701488,16
4520531,7
3899894,0
4046339,0
4441255,12
2396652,10
1668026,17
1511633,18
1608092,17
4270739,0
2377574,11
1547325,15
4137675,4
2411758,15
4149918,0
3860811,0
1343395,16
1586928,16
3771776,0
1347973,16
2390738,13
1678707,16
1448323,17
3776403,0
1480173,17
4243690,0
1486012,17
2282466,15
1634054,17
1488379,16
2268991,0
4514805,8
3945492,0
3917361,0
4484840,7
4272902,0
1382374,18
3892055,0
4453586,12
4231695,1
2043947,0
4141645,0
1265363,16
2238288,1
4199916,0
1323005,14
4294224,5
2121416,0
2271141,0
3934289,0
3958355,0
4563939,10
4319917,1
4527878,13
4284835,0
4093963,0
2288987,0
4059253,0
2285638,0
3893751,0
3885503,0
4304464,0
4269293,0
4109897,1
3873491,0
4404734,9
2037623,15
4037604,0
2323718,0
4106024,0
4087081,0
3999627,0
4296695,0
3903664,0
2241149,0
2139694,0
1704146,16
1049998,16
2268946,0
3938281,0
4117728,4
3975772,17
1562116,16
2138813,0
4250838,0
4158846,0
4146072,0
3975734,17
2289204,17
2234414,0
1606531,16
2144574,1
1455627,17
4200121,0
2357341,10
4231353,0
4190027,2
4499391,8
4301877,0
2273767,0
1347787,16
1126045,16
4546676,8
1735102,15
1707930,16
4527203,12
2322137,0
4273979,0
2336609,1
2197938,0
4239264,0
4297284,0
3817151,0
1675246,15
4046338,0
4232401,0
1596932,16
2176096,0
1531546,17
2169313,0
2248421,0
4231352,0
3929548,0
2324446,16
3938775,0
2405492,13
4175441,0
4093105,0
4192906,0
1534418,17
3919204,6
4500972,10
2328834,5
2084460,18
2267035,0
4227542,0
3800781,0
1608640,16
3938231,1
2243136,0
1347367,16
4121676,0
3985203,0
2282003,1
1364726,17
3950548,6
4050173,6
4012600,0
3977495,0
1610184,16
2309531,0
3953640,0
2245324,0
4024747,0
4264595,0
4121092,0
4073551,4
4161501,0
4185187,0
4050401,0
3717861,0
2318993,0
1382373,18
1434767,14
1486899,17
2276420,4
4063570,0
3852351,0
3728254,2
4006132,0
3812669,0
2286173,0
4140217,4
2305534,0
3978740,0
3855605,0
2312862,0
2167928,0
4297910,0
3893080,0
4147236,0
1724538,18
3861463,0
1512711,17
4284563,17
2317172,0
2324666,1
3923881,0
4070320,0
4003611,0
3763438,0
4511224,10
4208223,0
3921471,0
4289737,0
1528390,17
2138764,0
4246443,0
3932133,0
3989639,0
4049683,0
4301535,1
2316204,0
1126058,16
1500276,17
4521479,12
4271024,0
2284823,0
4144556,4
2259934,0
4504597,8
4533250,7
4130726,4
4444461,12
2241269,0
1715717,16
3735901,0
1343807,16
3750502,0
2236004,1
1586176,16
1468915,17
1384400,17
1774676,15
4293120,0
4285331,0
2273297,18
1302415,17
4517119,12
4019753,0
2244813,0
4281379,0
2126194,0
4113481,16
4542021,10
4166532,0
2392145,10
3958345,0
4302258,0
2409986,9
3909954,0
1927970,17
4264663,0
4130700,0
4238782,4
4123806,0
4192908,0
2247963,15
4133805,4
4097540,4
4227810,0
3999634,0
2230958,14
4094485,0
3894773,1
2202796,0
2248909,15
2119331,0
1343375,16
4116220,4
4137700,0
2087811,0
1708381,16
4095485,0
2175617,0
2320741,0
4232500,1
2236276,18
4295742,0
4111657,4
1668034,17
4129645,0
4104930,0
1548290,17
1598495,14
4077730,1
3855176,0
4247245,0
3872674,0
3719147,0
3822439,0
3817150,1
2520614,17
1184447,16
1462950,17
1515046,17
3949556,0
4053460,0
4044408,0
4425085,12
3970155,0
2281061,18
4141831,0
2263141,3
4127329,0
4537877,10
4529347,10
1623686,16
2289074,0
4097520,0
2093021,0
4228977,4
2162723,15
4047165,0
1169369,16
4200526,15
2301412,0
3940225,6
2170125,14
2329082,0
3965387,0
1347789,16
4233540,0
4262185,0
4129691,5
4417325,12
4543057,9
4299324,0
2311413,0
4310397,2
4066569,0
1323518,14
1504743,17
1642009,17
4112220,0
3967990,0
4053416,0
1517813,17
3845253,1
1337618,16
2092778,0
2104241,0
4123796,0
3895475,1
4149945,0
2133841,0
4109789,3
4092455,0
4073654,0
4437122,12
4049799,0
2066411,0
3833824,0
4066493,6
4123765,4
4266926,0
2320966,0
4046575,0
3785270,1
3964453,0
1534435,17
2263236,0
2048052,0
3773977,1
1117377,16
3975607,0
1598314,16
3881337,0
4252674,1
1344087,16
2393906,7
4130194,4
2056813,0
3932148,0
3879695,0
2357794,18
3978941,0
3978062,0
1342208,16
4023270,0
3879777,0
2055167,0
4442851,10
4214461,0
2244343,0
2273987,0
2232655,1
4238771,0
2113262,17
2131766,0
2368440,13
2053704,1
3988308,0
4304199,0
1605065,14
4254772,0
2088619,0
4169955,0
4156751,4
1538796,17
4243724,4
4194117,0
4506221,12
2244646,1
2066642,0
3959773,0
4526114,8
4122536,0
4296921,0
2280141,0
4129273,0
3959371,0
1594072,16
2427244,16
1545944,17
4109931,0
2296924,0
4175381,4
4547871,7
2310677,1
4066536,0
4119611,0
2142496,1
3755406,0
1040486,16
3781572,0
4228359,4
2169366,0
3810930,0
1475114,14
1707806,16
2243844,1
4240453,0
2302823,0
3965218,18
3842306,0
3933510,0
3747070,0
4522259,10
1451370,17
3892140,0
4307143,0
1426408,17
3800807,0
4118598,0
2392958,8
2321864,0
3729261,0
3855183,0
2287652,0
4275537,0
2059815,0
2073008,0
4014427,5
4112971,4
4296158,1
1263563,17
3860854,14
4163964,0
2237664,1
3907344,5
3980267,0
4282665,0
2237365,0
4238081,0
4116567,0
1641960,17
1367454,15
3846575,0
2102107,0
2252589,0
2260804,1
4245479,0
2116588,0
4084251,0
2287393,0
4064357,1
1543166,17
2391470,13
4284974,0
2251590,0
2008805,18
3894451,0
3698056,0
4246387,0
4012528,0
2273306,0
3830322,0
3886339,0
3992381,0
4227070,0
1724414,18
4103760,4
4258130,0
4220451,4
1591047,16
1269573,14
3700517,0
3875520,0
3992272,0
3783018,5
3933537,0
4060896,15
4112279,5
1528416,17
2169841,0
4094588,0
4526199,10
1717210,16
3964475,1
4319542,0
1477626,17
3904302,0
1668028,17
3961280,0
3964357,6
3720439,0
4031249,0
1343354,16
1486000,17
4184891,4
1565930,16
3971782,0
2323000,0
2308774,0
4030255,0
1169957,16
1708975,14
4136805,18
1435927,17
3751086,0
1882554,15
4125376,0
4176996,0
2369190,13
2103847,18
4147384,0
4110379,0
2284700,0
4006126,0
1169374,16
4277410,0
1302406,17
4097524,0
1261866,15
4474520,12
1163739,15
4534631,9
1569544,15
3840109,0
4294121,3
1842192,15
4317845,0
1272123,17
4062566,0
3855179,0
4311560,0
2364072,16
4458905,12
4255931,1
1490672,17
4483931,8
3978832,0
2144742,0
2233084,1
3978816,0
4166911,0
4086033,4
3783902,3
2380240,8
2156858,17
3988296,0
4156311,0
4280950,0
1347906,16
1948517,15
3916364,5
4243695,0
4319526,0
1616672,18
3946538,0
4123794,0
1677758,16
3810153,0
4163469,0
1717833,16
4101753,0
2093395,0
2322642,0
4000152,0
4503509,8
4123153,0
1545941,17
1473244,17
1560822,17
3868738,0
4432035,11
4158461,0
1054426,16
3978755,0
4135037,0
1169959,16
4252001,0
4126185,1
2425025,18
2066381,0
4490816,12
4154106,16
4099649,0
4280650,0
2261147,0
3992744,0
3981441,0
4437493,7
4286582,0
4187023,0
4495549,10
4113426,0
4445019,10
4005860,0
2131261,0
1634412,17
1467752,17
3810754,0
2036916,15
1541994,15
4297038,3
4159930,0
4126007,1
4309870,0
4252764,4
4524487,10
4045745,6
4314351,0
1547398,17
3732801,0
1108920,16
4091397,0
3977030,0
2197956,0
2179920,0
4119880,0
3753383,0
4261360,0
1853930,17
1343880,16
4318799,0
2245243,2
1548450,15
4069626,0
4439556,12
4091278,0
2386489,9
4532853,11
1521002,17
3695053,0
3923461,0
2319269,0
4046559,0
3874323,0
4243756,1
2244496,0
3750455,0
3978903,2
4308036,0
2202790,0
3765798,0
2401644,15
2331691,1
1350144,16
2269795,1
4086568,0
4149880,0
4538947,9
1706715,16
1565361,16
4184856,0
3980268,0
1548853,15
3940239,0
4012479,0
4227761,0
1225901,15
3859652,0
2375370,9
1566921,16
2265839,0
3859266,0
4251946,0
4208218,0
3830459,0
2335020,0
4047189,3
1648820,17
1776610,15
2134257,0
3901330,0
1450212,17
4116742,0
4004641,1
4257162,0
3823266,0
4080764,0
2300245,1
1676898,16
2060286,0
1049959,16
4296410,0
4093258,3
1392630,17
4106338,0
1520870,17
2103939,18
2072153,0
2063322,0
3997064,5
2287809,0
4109234,0
4029459,5
4223969,0
1117329,16
2350394,17
1504734,17
4122574,0
2391661,14
3906285,6
4008099,0
4155412,0
4247977,0
1342518,16
2317761,0
4131006,0
3772598,0
2239772,0
4065897,0
3960354,18
4141186,0
3783925,0
4016906,0
4227585,0
1225884,15
1962307,16
4194114,4
1462948,17
1598321,16
1715697,16
2141013,0
4212797,0
4134117,0
1596382,17
2302428,1
3829795,0
4262441,0
1540967,15
4428404,7
3940899,0
1480179,17
1614126,14
3783901,3
4415551,8
4557723,10
4112968,0
2314624,0
4154654,0
3830486,0
4209434,0
1434766,14
4053877,0
3910512,1
4059256,0
2223454,17
2293048,0
4151689,1
4081252,0
1798835,16
2235025,0
2405339,13
4561393,7
4264143,0
2319073,0
2263646,0
1326777,16
4077141,0
3845782,0
2206758,0
4016924,0
2277592,0
4246275,0
1322601,16
4124150,0
1706256,14
4258477,0
3734026,0
3719054,0
4320216,0
4141185,0
4434415,12
3988299,6
1591050,16
4274027,0
4014396,0
2247983,0
4020427,0
2236453,0
2268562,0
2149373,14
1586952,17
4455928,9
4211062,0
1395557,17
3865132,0
3987353,0
4085616,0
4166124,0
4257248,0
1604259,14
2261157,0
4066503,0
1470505,17
1342213,16
1142334,16
4540235,9
2241044,0
2238923,0
4283045,0
3999333,0
4086722,0
2406890,13
4540239,9
4040161,0
3719872,0
1614831,17
4314387,0
4275910,0
4518876,7
4184866,0
2401649,15
4523992,9
4264664,0
4217530,0
4134231,2
4211070,0
4114552,0
1595729,16
2132264,0
1764566,15
4440150,13
4269134,0
4317905,0
2369203,8
4523173,12
4466944,8
3899893,0
2187077,0
2283588,0
2328277,0
4009753,0
1054431,16
1759543,18
1592928,16
1439867,17
4057040,0
4100427,0
4017979,0
3888616,1
4248727,0
4181894,4
3854164,0
3815775,0
4176783,4
1528097,17
3814569,0
4184847,0
1351924,16
2262734,16
4149939,4
3934235,0
3781247,0
4192911,0
4209425,0
3986052,0
4255945,0
3904250,0
3804981,0
4246368,0
4054048,0
3727703,0
3749070,0
2274230,0
3842312,0
4234583,0
4250845,0
2298582,0
4169640,0
3985527,1
4306211,0
4054967,1
4169639,0
4093148,0
1610204,16
4264158,0
1050000,16
3906415,0
4270417,0
1688365,16
4062847,0
3949612,0
2267822,5
2322136,0
2403297,15
3959330,0
1607798,17
3922838,1
1534450,17
3971137,0
3755228,0
3719719,0
4124347,0
